game_id,trick_number,player_idx,is_declarer,hand,current_trick,played_cards,legal_actions,rulebased_choice,rulebased_value,best_action,best_value,is_mistake,mistake_severity,num_options,value_10_Acorn,value_10_Bell,value_10_Heart,value_10_Leaf,value_7_Acorn,value_7_Bell,value_7_Heart,value_7_Leaf,value_8_Acorn,value_8_Bell,value_8_Heart,value_8_Leaf,value_9_Acorn,value_9_Bell,value_9_Heart,value_9_Leaf,value_A_Acorn,value_A_Bell,value_A_Heart,value_A_Leaf,value_K_Acorn,value_K_Bell,value_K_Heart,value_K_Leaf,value_O_Acorn,value_O_Bell,value_O_Heart,value_O_Leaf,value_U_Acorn,value_U_Bell,value_U_Heart,value_U_Leaf
82,2,0,False,8_Acorn|7_Acorn|10_Heart|9_Acorn|A_Leaf|O_Heart,2:K_Heart|3:O_Bell,O_Acorn|U_Bell|7_Heart|U_Acorn|O_Leaf|U_Heart|8_Heart|9_Heart,10_Heart|O_Heart,10_Heart,0.605,10_Heart,0.605,False,0.0,2,,,0.605,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,
82,2,1,True,10_Bell|A_Bell|A_Acorn|7_Leaf|9_Leaf|K_Leaf,2:K_Heart|3:O_Bell|0:10_Heart,O_Acorn|U_Bell|7_Heart|U_Acorn|O_Leaf|U_Heart|8_Heart|9_Heart,10_Bell|A_Bell|A_Acorn|7_Leaf|9_Leaf|K_Leaf,7_Leaf,0.485,9_Leaf,0.49,False,0.0050000000000000044,6,,0.215,,,,,,0.485,,,,,,,,0.49,0.24,0.245,,,,,,0.49,,,,,,,,
82,3,3,False,K_Bell|8_Bell|9_Bell|A_Heart|7_Bell,,O_Acorn|U_Bell|7_Heart|U_Acorn|O_Leaf|U_Heart|8_Heart|9_Heart|K_Heart|O_Bell|10_Heart|7_Leaf,K_Bell|8_Bell|9_Bell|A_Heart|7_Bell,7_Bell,0.57,8_Bell,0.585,False,0.015000000000000013,5,,,,,,0.57,,,,0.585,,,,0.54,,,,,0.45,,,0.51,,,,,,,,,,
82,3,0,False,8_Acorn|7_Acorn|9_Acorn|A_Leaf|O_Heart,3:7_Bell,O_Acorn|U_Bell|7_Heart|U_Acorn|O_Leaf|U_Heart|8_Heart|9_Heart|K_Heart|O_Bell|10_Heart|7_Leaf,8_Acorn|7_Acorn|9_Acorn|A_Leaf|O_Heart,A_Leaf,0.215,O_Heart,0.815,True,0.6,5,,,,,0.625,,,,0.605,,,,0.605,,,,,,,0.215,,,,,,,0.815,,,,,
82,3,1,True,10_Bell|A_Bell|A_Acorn|9_Leaf|K_Leaf,3:7_Bell|0:A_Leaf,O_Acorn|U_Bell|7_Heart|U_Acorn|O_Leaf|U_Heart|8_Heart|9_Heart|K_Heart|O_Bell|10_Heart|7_Leaf,10_Bell|A_Bell,10_Bell,0.785,A_Bell,0.825,False,0.039999999999999925,2,,0.785,,,,,,,,,,,,,,,,0.825,,,,,,,,,,,,,,
82,3,2,True,10_Leaf|8_Leaf|U_Leaf|K_Acorn|10_Acorn,3:7_Bell|0:A_Leaf|1:10_Bell,O_Acorn|U_Bell|7_Heart|U_Acorn|O_Leaf|U_Heart|8_Heart|9_Heart|K_Heart|O_Bell|10_Heart|7_Leaf,10_Leaf|8_Leaf|U_Leaf|K_Acorn|10_Acorn,10_Leaf,0.865,10_Leaf,0.865,False,0.0,5,0.81,,,0.865,,,,,,,,0.76,,,,,,,,,0.78,,,,,,,,,,,0.705
82,4,1,True,A_Bell|A_Acorn|9_Leaf|K_Leaf,,O_Acorn|U_Bell|7_Heart|U_Acorn|O_Leaf|U_Heart|8_Heart|9_Heart|K_Heart|O_Bell|10_Heart|7_Leaf|7_Bell|A_Leaf|10_Bell|10_Leaf,A_Bell|A_Acorn|9_Leaf|K_Leaf,A_Acorn,0.875,A_Acorn,0.875,False,0.0,4,,,,,,,,,,,,,,,,0.835,0.875,0.77,,,,,,0.85,,,,,,,,
82,4,2,True,8_Leaf|U_Leaf|K_Acorn|10_Acorn,1:A_Acorn,O_Acorn|U_Bell|7_Heart|U_Acorn|O_Leaf|U_Heart|8_Heart|9_Heart|K_Heart|O_Bell|10_Heart|7_Leaf|7_Bell|A_Leaf|10_Bell|10_Leaf,K_Acorn|10_Acorn,10_Acorn,0.845,K_Acorn,0.845,False,0.0,2,0.845,,,,,,,,,,,,,,,,,,,,0.845,,,,,,,,,,,
82,4,3,False,K_Bell|8_Bell|9_Bell|A_Heart,1:A_Acorn|2:10_Acorn,O_Acorn|U_Bell|7_Heart|U_Acorn|O_Leaf|U_Heart|8_Heart|9_Heart|K_Heart|O_Bell|10_Heart|7_Leaf|7_Bell|A_Leaf|10_Bell|10_Leaf,K_Bell|8_Bell|9_Bell|A_Heart,A_Heart,0.57,A_Heart,0.57,False,0.0,4,,,,,,,,,,0.0,,,,0.0,,,,,0.57,,,0.0,,,,,,,,,,
82,4,0,False,8_Acorn|7_Acorn|9_Acorn|O_Heart,1:A_Acorn|2:10_Acorn|3:A_Heart,O_Acorn|U_Bell|7_Heart|U_Acorn|O_Leaf|U_Heart|8_Heart|9_Heart|K_Heart|O_Bell|10_Heart|7_Leaf|7_Bell|A_Leaf|10_Bell|10_Leaf,8_Acorn|7_Acorn|9_Acorn,7_Acorn,0.57,8_Acorn,0.57,False,0.0,3,,,,,0.57,,,,0.57,,,,0.495,,,,,,,,,,,,,,,,,,,
82,5,3,False,K_Bell|8_Bell|9_Bell,,O_Acorn|U_Bell|7_Heart|U_Acorn|O_Leaf|U_Heart|8_Heart|9_Heart|K_Heart|O_Bell|10_Heart|7_Leaf|7_Bell|A_Leaf|10_Bell|10_Leaf|A_Acorn|10_Acorn|A_Heart|7_Acorn,K_Bell|8_Bell|9_Bell,8_Bell,0.57,9_Bell,0.625,True,0.05500000000000005,3,,,,,,,,,,0.57,,,,0.625,,,,,,,,0.42,,,,,,,,,,
82,5,0,False,8_Acorn|9_Acorn|O_Heart,3:8_Bell,O_Acorn|U_Bell|7_Heart|U_Acorn|O_Leaf|U_Heart|8_Heart|9_Heart|K_Heart|O_Bell|10_Heart|7_Leaf|7_Bell|A_Leaf|10_Bell|10_Leaf|A_Acorn|10_Acorn|A_Heart|7_Acorn,8_Acorn|9_Acorn|O_Heart,O_Heart,1.0,O_Heart,1.0,False,0.0,3,,,,,,,,,0.435,,,,0.44,,,,,,,,,,,,,,1.0,,,,,
82,5,2,True,8_Leaf|U_Leaf|K_Acorn,3:8_Bell|0:O_Heart|1:A_Bell,O_Acorn|U_Bell|7_Heart|U_Acorn|O_Leaf|U_Heart|8_Heart|9_Heart|K_Heart|O_Bell|10_Heart|7_Leaf|7_Bell|A_Leaf|10_Bell|10_Leaf|A_Acorn|10_Acorn|A_Heart|7_Acorn,8_Leaf|U_Leaf|K_Acorn,8_Leaf,0.0,8_Leaf,0.0,False,0.0,3,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0
82,6,0,False,8_Acorn|9_Acorn,,O_Acorn|U_Bell|7_Heart|U_Acorn|O_Leaf|U_Heart|8_Heart|9_Heart|K_Heart|O_Bell|10_Heart|7_Leaf|7_Bell|A_Leaf|10_Bell|10_Leaf|A_Acorn|10_Acorn|A_Heart|7_Acorn|8_Bell|O_Heart|A_Bell|8_Leaf,8_Acorn|9_Acorn,8_Acorn,1.0,8_Acorn,1.0,False,0.0,2,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
82,6,1,True,9_Leaf|K_Leaf,0:8_Acorn,O_Acorn|U_Bell|7_Heart|U_Acorn|O_Leaf|U_Heart|8_Heart|9_Heart|K_Heart|O_Bell|10_Heart|7_Leaf|7_Bell|A_Leaf|10_Bell|10_Leaf|A_Acorn|10_Acorn|A_Heart|7_Acorn|8_Bell|O_Heart|A_Bell|8_Leaf,9_Leaf|K_Leaf,9_Leaf,0.0,9_Leaf,0.0,False,0.0,2,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,
82,6,3,False,K_Bell|9_Bell,0:8_Acorn|1:9_Leaf|2:K_Acorn,O_Acorn|U_Bell|7_Heart|U_Acorn|O_Leaf|U_Heart|8_Heart|9_Heart|K_Heart|O_Bell|10_Heart|7_Leaf|7_Bell|A_Leaf|10_Bell|10_Leaf|A_Acorn|10_Acorn|A_Heart|7_Acorn|8_Bell|O_Heart|A_Bell|8_Leaf,K_Bell|9_Bell,9_Bell,1.0,K_Bell,1.0,False,0.0,2,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
83,0,0,True,A_Heart|8_Heart|U_Acorn|7_Leaf|O_Heart|O_Bell|U_Bell|U_Leaf,,,A_Heart|8_Heart|U_Acorn|7_Leaf|O_Heart|O_Bell|U_Bell|U_Leaf,O_Heart,1.0,A_Heart,1.0,False,0.0,8,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,1.0
83,0,2,True,9_Heart|8_Bell|A_Leaf|O_Acorn|K_Heart|9_Leaf|7_Heart|9_Bell,0:O_Heart|1:U_Heart,,9_Heart|O_Acorn|K_Heart|7_Heart,K_Heart,1.0,9_Heart,1.0,False,0.0,4,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,
83,0,3,False,10_Heart|A_Bell|K_Leaf|7_Acorn|K_Acorn|10_Bell|A_Acorn|O_Leaf,0:O_Heart|1:U_Heart|2:K_Heart,,10_Heart|O_Leaf,O_Leaf,0.0,10_Heart,0.0,False,0.0,2,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
83,1,3,False,10_Heart|A_Bell|K_Leaf|7_Acorn|K_Acorn|10_Bell|A_Acorn,,O_Heart|U_Heart|K_Heart|O_Leaf,10_Heart|A_Bell|K_Leaf|7_Acorn|K_Acorn|10_Bell|A_Acorn,10_Heart,0.0,10_Heart,0.0,False,0.0,7,,0.0,0.0,,0.0,,,,,,,,,,,,0.0,0.0,,,0.0,,,0.0,,,,,,,,
83,1,0,True,A_Heart|8_Heart|U_Acorn|7_Leaf|O_Bell|U_Bell|U_Leaf,3:10_Heart,O_Heart|U_Heart|K_Heart|O_Leaf,A_Heart|8_Heart|U_Acorn|O_Bell|U_Bell|U_Leaf,O_Bell,1.0,A_Heart,1.0,False,0.0,6,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,,1.0
83,1,1,False,10_Acorn|8_Leaf|9_Acorn|8_Acorn|10_Leaf|7_Bell|K_Bell,3:10_Heart|0:O_Bell,O_Heart|U_Heart|K_Heart|O_Leaf,10_Acorn|8_Leaf|9_Acorn|8_Acorn|10_Leaf|7_Bell|K_Bell,7_Bell,0.0,10_Acorn,0.0,False,0.0,7,0.0,,,0.0,,0.0,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,
83,1,2,True,9_Heart|8_Bell|A_Leaf|O_Acorn|9_Leaf|7_Heart|9_Bell,3:10_Heart|0:O_Bell|1:7_Bell,O_Heart|U_Heart|K_Heart|O_Leaf,9_Heart|O_Acorn|7_Heart,O_Acorn,1.0,9_Heart,1.0,False,0.0,3,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,
83,2,2,True,9_Heart|8_Bell|A_Leaf|9_Leaf|7_Heart|9_Bell,,O_Heart|U_Heart|K_Heart|O_Leaf|10_Heart|O_Bell|7_Bell|O_Acorn,9_Heart|8_Bell|A_Leaf|9_Leaf|7_Heart|9_Bell,7_Heart,1.0,9_Heart,1.0,False,0.0,6,,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
83,2,3,False,A_Bell|K_Leaf|7_Acorn|K_Acorn|10_Bell|A_Acorn,2:7_Heart,O_Heart|U_Heart|K_Heart|O_Leaf|10_Heart|O_Bell|7_Bell|O_Acorn,A_Bell|K_Leaf|7_Acorn|K_Acorn|10_Bell|A_Acorn,7_Acorn,0.0,A_Bell,0.0,False,0.0,6,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,,,0.0,,,0.0,,,,,,,,
83,2,0,True,A_Heart|8_Heart|U_Acorn|7_Leaf|U_Bell|U_Leaf,2:7_Heart|3:7_Acorn,O_Heart|U_Heart|K_Heart|O_Leaf|10_Heart|O_Bell|7_Bell|O_Acorn,A_Heart|8_Heart|U_Acorn|U_Bell|U_Leaf,A_Heart,1.0,A_Heart,1.0,False,0.0,5,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0
83,2,1,False,10_Acorn|8_Leaf|9_Acorn|8_Acorn|10_Leaf|K_Bell,2:7_Heart|3:7_Acorn|0:A_Heart,O_Heart|U_Heart|K_Heart|O_Leaf|10_Heart|O_Bell|7_Bell|O_Acorn,10_Acorn|8_Leaf|9_Acorn|8_Acorn|10_Leaf|K_Bell,8_Leaf,0.0,10_Acorn,0.0,False,0.0,6,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,
83,3,0,True,8_Heart|U_Acorn|7_Leaf|U_Bell|U_Leaf,,O_Heart|U_Heart|K_Heart|O_Leaf|10_Heart|O_Bell|7_Bell|O_Acorn|7_Heart|7_Acorn|A_Heart|8_Leaf,8_Heart|U_Acorn|7_Leaf|U_Bell|U_Leaf,U_Acorn,1.0,8_Heart,1.0,False,0.0,5,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0
83,3,1,False,10_Acorn|9_Acorn|8_Acorn|10_Leaf|K_Bell,0:U_Acorn,O_Heart|U_Heart|K_Heart|O_Leaf|10_Heart|O_Bell|7_Bell|O_Acorn|7_Heart|7_Acorn|A_Heart|8_Leaf,10_Acorn|9_Acorn|8_Acorn|10_Leaf|K_Bell,8_Acorn,0.0,10_Acorn,0.0,False,0.0,5,0.0,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,,,,,,
83,3,3,False,A_Bell|K_Leaf|K_Acorn|10_Bell|A_Acorn,0:U_Acorn|1:8_Acorn|2:9_Heart,O_Heart|U_Heart|K_Heart|O_Leaf|10_Heart|O_Bell|7_Bell|O_Acorn|7_Heart|7_Acorn|A_Heart|8_Leaf,A_Bell|K_Leaf|K_Acorn|10_Bell|A_Acorn,K_Leaf,0.0,A_Bell,0.0,False,0.0,5,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,0.0,,,,,,,,
83,4,0,True,8_Heart|7_Leaf|U_Bell|U_Leaf,,O_Heart|U_Heart|K_Heart|O_Leaf|10_Heart|O_Bell|7_Bell|O_Acorn|7_Heart|7_Acorn|A_Heart|8_Leaf|U_Acorn|8_Acorn|9_Heart|K_Leaf,8_Heart|7_Leaf|U_Bell|U_Leaf,7_Leaf,1.0,8_Heart,1.0,False,0.0,4,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0
83,4,2,True,8_Bell|A_Leaf|9_Leaf|9_Bell,0:7_Leaf|1:10_Leaf,O_Heart|U_Heart|K_Heart|O_Leaf|10_Heart|O_Bell|7_Bell|O_Acorn|7_Heart|7_Acorn|A_Heart|8_Leaf|U_Acorn|8_Acorn|9_Heart|K_Leaf,A_Leaf|9_Leaf,A_Leaf,1.0,A_Leaf,1.0,False,0.0,2,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
83,4,3,False,A_Bell|K_Acorn|10_Bell|A_Acorn,0:7_Leaf|1:10_Leaf|2:A_Leaf,O_Heart|U_Heart|K_Heart|O_Leaf|10_Heart|O_Bell|7_Bell|O_Acorn|7_Heart|7_Acorn|A_Heart|8_Leaf|U_Acorn|8_Acorn|9_Heart|K_Leaf,A_Bell|K_Acorn|10_Bell|A_Acorn,K_Acorn,0.0,A_Bell,0.0,False,0.0,4,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,
83,5,2,True,8_Bell|9_Leaf|9_Bell,,O_Heart|U_Heart|K_Heart|O_Leaf|10_Heart|O_Bell|7_Bell|O_Acorn|7_Heart|7_Acorn|A_Heart|8_Leaf|U_Acorn|8_Acorn|9_Heart|K_Leaf|7_Leaf|10_Leaf|A_Leaf|K_Acorn,8_Bell|9_Leaf|9_Bell,8_Bell,1.0,8_Bell,1.0,False,0.0,3,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
83,5,3,False,A_Bell|10_Bell|A_Acorn,2:8_Bell,O_Heart|U_Heart|K_Heart|O_Leaf|10_Heart|O_Bell|7_Bell|O_Acorn|7_Heart|7_Acorn|A_Heart|8_Leaf|U_Acorn|8_Acorn|9_Heart|K_Leaf|7_Leaf|10_Leaf|A_Leaf|K_Acorn,A_Bell|10_Bell,10_Bell,0.0,A_Bell,0.0,False,0.0,2,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
83,5,0,True,8_Heart|U_Bell|U_Leaf,2:8_Bell|3:10_Bell,O_Heart|U_Heart|K_Heart|O_Leaf|10_Heart|O_Bell|7_Bell|O_Acorn|7_Heart|7_Acorn|A_Heart|8_Leaf|U_Acorn|8_Acorn|9_Heart|K_Leaf|7_Leaf|10_Leaf|A_Leaf|K_Acorn,8_Heart|U_Bell|U_Leaf,U_Leaf,1.0,8_Heart,1.0,False,0.0,3,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0
83,6,0,True,8_Heart|U_Bell,,O_Heart|U_Heart|K_Heart|O_Leaf|10_Heart|O_Bell|7_Bell|O_Acorn|7_Heart|7_Acorn|A_Heart|8_Leaf|U_Acorn|8_Acorn|9_Heart|K_Leaf|7_Leaf|10_Leaf|A_Leaf|K_Acorn|8_Bell|10_Bell|U_Leaf|K_Bell,8_Heart|U_Bell,8_Heart,1.0,8_Heart,1.0,False,0.0,2,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,
83,6,1,False,10_Acorn|9_Acorn,0:8_Heart,O_Heart|U_Heart|K_Heart|O_Leaf|10_Heart|O_Bell|7_Bell|O_Acorn|7_Heart|7_Acorn|A_Heart|8_Leaf|U_Acorn|8_Acorn|9_Heart|K_Leaf|7_Leaf|10_Leaf|A_Leaf|K_Acorn|8_Bell|10_Bell|U_Leaf|K_Bell,10_Acorn|9_Acorn,9_Acorn,0.0,10_Acorn,0.0,False,0.0,2,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
83,6,2,True,9_Leaf|9_Bell,0:8_Heart|1:9_Acorn,O_Heart|U_Heart|K_Heart|O_Leaf|10_Heart|O_Bell|7_Bell|O_Acorn|7_Heart|7_Acorn|A_Heart|8_Leaf|U_Acorn|8_Acorn|9_Heart|K_Leaf|7_Leaf|10_Leaf|A_Leaf|K_Acorn|8_Bell|10_Bell|U_Leaf|K_Bell,9_Leaf|9_Bell,9_Bell,1.0,9_Leaf,1.0,False,0.0,2,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
83,6,3,False,A_Bell|A_Acorn,0:8_Heart|1:9_Acorn|2:9_Bell,O_Heart|U_Heart|K_Heart|O_Leaf|10_Heart|O_Bell|7_Bell|O_Acorn|7_Heart|7_Acorn|A_Heart|8_Leaf|U_Acorn|8_Acorn|9_Heart|K_Leaf|7_Leaf|10_Leaf|A_Leaf|K_Acorn|8_Bell|10_Bell|U_Leaf|K_Bell,A_Bell|A_Acorn,A_Bell,0.0,A_Bell,0.0,False,0.0,2,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
84,0,1,True,A_Bell|A_Leaf|U_Acorn|9_Bell|O_Bell|K_Leaf|7_Leaf|8_Heart,,,A_Bell|A_Leaf|U_Acorn|9_Bell|O_Bell|K_Leaf|7_Leaf|8_Heart,O_Bell,0.92,A_Leaf,0.995,True,0.07499999999999996,8,,,,,,,,0.905,,,0.93,,,0.975,,,,0.965,,0.995,,,,0.875,,0.92,,,0.945,,,
84,0,2,False,K_Acorn|O_Leaf|A_Heart|10_Acorn|10_Leaf|7_Heart|8_Acorn|K_Heart,1:O_Bell,,O_Leaf|A_Heart|7_Heart|K_Heart,7_Heart,0.075,O_Leaf,0.075,False,0.0,4,,,,,,,0.075,,,,,,,,,,,,0.02,,,,0.045,,,,,0.075,,,,
84,0,3,True,O_Acorn|A_Acorn|U_Leaf|U_Heart|O_Heart|9_Leaf|10_Bell|8_Bell,1:O_Bell|2:7_Heart,,O_Acorn|U_Leaf|U_Heart|O_Heart,O_Heart,0.94,U_Heart,0.975,False,0.03500000000000003,4,,,,,,,,,,,,,,,,,,,,,,,,,0.905,,0.94,,,,0.975,0.96
84,0,0,False,U_Bell|9_Acorn|7_Acorn|K_Bell|8_Leaf|7_Bell|10_Heart|9_Heart,1:O_Bell|2:7_Heart|3:O_Heart,,U_Bell|10_Heart|9_Heart,9_Heart,0.04,U_Bell,0.05,False,0.010000000000000002,3,,,0.035,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,0.05,,
84,1,3,True,O_Acorn|A_Acorn|U_Leaf|U_Heart|9_Leaf|10_Bell|8_Bell,,O_Bell|7_Heart|O_Heart|9_Heart,O_Acorn|A_Acorn|U_Leaf|U_Heart|9_Leaf|10_Bell|8_Bell,O_Acorn,0.965,O_Acorn,0.965,False,0.0,7,,0.96,,,,,,,,0.955,,,,,,0.955,0.92,,,,,,,,0.965,,,,,,0.925,0.945
84,1,0,False,U_Bell|9_Acorn|7_Acorn|K_Bell|8_Leaf|7_Bell|10_Heart,3:O_Acorn,O_Bell|7_Heart|O_Heart|9_Heart,U_Bell|10_Heart,U_Bell,0.08,U_Bell,0.08,False,0.0,2,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,
84,1,1,True,A_Bell|A_Leaf|U_Acorn|9_Bell|K_Leaf|7_Leaf|8_Heart,3:O_Acorn|0:U_Bell,O_Bell|7_Heart|O_Heart|9_Heart,U_Acorn|8_Heart,U_Acorn,0.95,U_Acorn,0.95,False,0.0,2,,,,,,,,,,,0.935,,,,,,,,,,,,,,,,,,0.95,,,
84,1,2,False,K_Acorn|O_Leaf|A_Heart|10_Acorn|10_Leaf|8_Acorn|K_Heart,3:O_Acorn|0:U_Bell|1:U_Acorn,O_Bell|7_Heart|O_Heart|9_Heart,O_Leaf|A_Heart|K_Heart,O_Leaf,0.02,A_Heart,0.08,True,0.06,3,,,,,,,,,,,,,,,,,,,0.08,,,,0.08,,,,,0.02,,,,
84,2,3,True,A_Acorn|U_Leaf|U_Heart|9_Leaf|10_Bell|8_Bell,,O_Bell|7_Heart|O_Heart|9_Heart|O_Acorn|U_Bell|U_Acorn|O_Leaf,A_Acorn|U_Leaf|U_Heart|9_Leaf|10_Bell|8_Bell,U_Heart,1.0,U_Heart,1.0,False,0.0,6,,0.98,,,,,,,,1.0,,,,,,0.98,0.99,,,,,,,,,,,,,,1.0,0.99
84,2,2,False,K_Acorn|A_Heart|10_Acorn|10_Leaf|8_Acorn|K_Heart,3:U_Heart|0:10_Heart|1:8_Heart,O_Bell|7_Heart|O_Heart|9_Heart|O_Acorn|U_Bell|U_Acorn|O_Leaf,A_Heart|K_Heart,K_Heart,0.015,K_Heart,0.015,False,0.0,2,,,,,,,,,,,,,,,,,,,0.0,,,,0.015,,,,,,,,,
84,3,3,True,A_Acorn|U_Leaf|9_Leaf|10_Bell|8_Bell,,O_Bell|7_Heart|O_Heart|9_Heart|O_Acorn|U_Bell|U_Acorn|O_Leaf|U_Heart|10_Heart|8_Heart|K_Heart,A_Acorn|U_Leaf|9_Leaf|10_Bell|8_Bell,A_Acorn,0.94,U_Leaf,1.0,True,0.06000000000000005,5,,0.99,,,,,,,,0.99,,,,,,0.99,0.94,,,,,,,,,,,,,,,1.0
84,3,0,False,9_Acorn|7_Acorn|K_Bell|8_Leaf|7_Bell,3:A_Acorn,O_Bell|7_Heart|O_Heart|9_Heart|O_Acorn|U_Bell|U_Acorn|O_Leaf|U_Heart|10_Heart|8_Heart|K_Heart,9_Acorn|7_Acorn,7_Acorn,0.03,9_Acorn,0.045,False,0.015,2,,,,,0.03,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,
84,3,1,True,A_Bell|A_Leaf|9_Bell|K_Leaf|7_Leaf,3:A_Acorn|0:7_Acorn,O_Bell|7_Heart|O_Heart|9_Heart|O_Acorn|U_Bell|U_Acorn|O_Leaf|U_Heart|10_Heart|8_Heart|K_Heart,A_Bell|A_Leaf|9_Bell|K_Leaf|7_Leaf,A_Bell,0.99,A_Bell,0.99,False,0.0,5,,,,,,,,0.975,,,,,,0.95,,,,0.99,,0.98,,,,0.99,,,,,,,,
84,3,2,False,K_Acorn|A_Heart|10_Acorn|10_Leaf|8_Acorn,3:A_Acorn|0:7_Acorn|1:A_Bell,O_Bell|7_Heart|O_Heart|9_Heart|O_Acorn|U_Bell|U_Acorn|O_Leaf|U_Heart|10_Heart|8_Heart|K_Heart,K_Acorn|10_Acorn|8_Acorn,8_Acorn,0.005,K_Acorn,0.015,False,0.009999999999999998,3,0.0,,,,,,,,0.005,,,,,,,,,,,,0.015,,,,,,,,,,,
84,4,3,True,U_Leaf|9_Leaf|10_Bell|8_Bell,,O_Bell|7_Heart|O_Heart|9_Heart|O_Acorn|U_Bell|U_Acorn|O_Leaf|U_Heart|10_Heart|8_Heart|K_Heart|A_Acorn|7_Acorn|A_Bell|8_Acorn,U_Leaf|9_Leaf|10_Bell|8_Bell,8_Bell,0.97,U_Leaf,1.0,False,0.030000000000000027,4,,0.99,,,,,,,,0.97,,,,,,0.97,,,,,,,,,,,,,,,,1.0
84,4,0,False,9_Acorn|K_Bell|8_Leaf|7_Bell,3:8_Bell,O_Bell|7_Heart|O_Heart|9_Heart|O_Acorn|U_Bell|U_Acorn|O_Leaf|U_Heart|10_Heart|8_Heart|K_Heart|A_Acorn|7_Acorn|A_Bell|8_Acorn,K_Bell|7_Bell,7_Bell,0.0,K_Bell,0.035,False,0.035,2,,,,,,0.0,,,,,,,,,,,,,,,,0.035,,,,,,,,,,
84,4,2,False,K_Acorn|A_Heart|10_Acorn|10_Leaf,3:8_Bell|0:7_Bell|1:9_Bell,O_Bell|7_Heart|O_Heart|9_Heart|O_Acorn|U_Bell|U_Acorn|O_Leaf|U_Heart|10_Heart|8_Heart|K_Heart|A_Acorn|7_Acorn|A_Bell|8_Acorn,K_Acorn|A_Heart|10_Acorn|10_Leaf,K_Acorn,0.0,A_Heart,0.02,False,0.02,4,0.0,,,0.0,,,,,,,,,,,,,,,0.02,,0.0,,,,,,,,,,,
84,5,1,True,A_Leaf|K_Leaf|7_Leaf,,O_Bell|7_Heart|O_Heart|9_Heart|O_Acorn|U_Bell|U_Acorn|O_Leaf|U_Heart|10_Heart|8_Heart|K_Heart|A_Acorn|7_Acorn|A_Bell|8_Acorn|8_Bell|7_Bell|9_Bell|K_Acorn,A_Leaf|K_Leaf|7_Leaf,A_Leaf,1.0,A_Leaf,1.0,False,0.0,3,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,
84,6,1,True,K_Leaf|7_Leaf,,O_Bell|7_Heart|O_Heart|9_Heart|O_Acorn|U_Bell|U_Acorn|O_Leaf|U_Heart|10_Heart|8_Heart|K_Heart|A_Acorn|7_Acorn|A_Bell|8_Acorn|8_Bell|7_Bell|9_Bell|K_Acorn|A_Leaf|10_Leaf|9_Leaf|8_Leaf,K_Leaf|7_Leaf,7_Leaf,1.0,K_Leaf,1.0,False,0.0,2,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
